date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-10-28 02:00:00 MDT",1730102400,95.21,99.68,W,26,13,,96,0.2,0.8,,,16100,2,4,,,,0.8,0.6
"2024-10-28 01:00:00 MDT",1730098800,95.19,99.66,W,27,13,,98,0.2,0.5,,,14500,1.2,4,,,,0.6,0.5
"2024-10-28 00:00:00 MDT",1730095200,95.15,99.62,W,27,11,,97,0.2,0.6,,,16100,1.4,4,,,,0.6,0.4
"2024-10-27 23:00:00 MDT",1730091600,95.15,99.63,E,8,4,,97,0,0.4,,,16100,1.6,4,,,,0.7,0.4
"2024-10-27 22:00:00 MDT",1730088000,95.19,99.67,N,36,0,,96,0.1,0.7,,,14500,1.6,4,,,,1.3,0.7
"2024-10-27 21:00:00 MDT",1730084400,95.19,99.67,ENE,7,5,,94,0.4,1.3,,,16100,1.7,4,,,,1.5,1.3
"2024-10-27 20:00:00 MDT",1730080800,95.24,99.73,E,10,8,,94,0.4,1.3,,,16100,1.7,4,,,,2,1.1
"2024-10-27 19:00:00 MDT",1730077200,95.29,99.77,ESE,11,8,,93,0.8,1.8,,,16100,1.7,4,,,,2.8,1.8
"2024-10-27 18:00:00 MDT",1730073600,95.31,99.79,E,9,8,,81,-0.1,2.8,,,16100,1.7,4,,,,3.7,2.8
"2024-10-27 17:00:00 MDT",1730070000,95.32,99.79,ESE,11,17,,69,-1.6,3.7,,,16100,1.7,4,,,,4,3.7
"2024-10-27 16:00:00 MDT",1730066400,95.36,99.83,ESE,12,21,39,65,-2,4,,,16100,1.7,3,,,,4.1,3.9
"2024-10-27 15:00:00 MDT",1730062800,95.34,99.81,E,10,26,41,63,-2.4,4,,,16100,1.7,4,,,,4,3.2
"2024-10-27 14:00:00 MDT",1730059200,95.54,100.02,E,10,30,41,68,-2.3,3.1,,,16100,1.6,4,,,,3.2,3
"2024-10-27 13:00:00 MDT",1730055600,95.65,100.13,E,9,26,35,66,-2.8,3,,,16100,1.6,4,,,,3,2.5
"2024-10-27 12:00:00 MDT",1730052000,95.8,100.29,ESE,11,24,34,68,-2.9,2.5,,,16100,1.6,4,,,,2.5,1.8
"2024-10-27 11:00:00 MDT",1730048400,95.95,100.45,ESE,11,17,28,70,-3.1,1.8,,,16100,1.6,4,,,,1.8,1.1
"2024-10-27 10:00:00 MDT",1730044800,96.03,100.54,ESE,11,22,,71,-3.6,1.1,,,16100,1.7,4,,,,1.1,-0.2
"2024-10-27 09:00:00 MDT",1730041200,96.17,100.69,ESE,11,18,27,76,-3.9,-0.2,-5,,16100,1.7,4,,,,-0.1,-0.3
"2024-10-27 08:00:00 MDT",1730037600,96.3,100.83,ESE,11,13,,74,-4.1,0,-4,,16100,1.5,4,,,,0.6,0
"2024-10-27 07:00:00 MDT",1730034000,96.37,100.9,SE,13,22,,73,-3.8,0.5,,,16100,1.5,4,,,,1,0.4
"2024-10-27 06:00:00 MDT",1730030400,96.47,101,SE,14,21,,72,-3.6,0.9,,,16100,1.6,4,,,,1.3,0.8
"2024-10-27 05:00:00 MDT",1730026800,96.52,101.05,SE,13,21,30,72,-3.1,1.4,,,16100,1.6,4,,,,1.8,1.3
"2024-10-27 04:00:00 MDT",1730023200,96.59,101.12,SE,13,18,,71,-3,1.7,,,16100,1.6,4,,,,2.1,1.5
"2024-10-27 03:00:00 MDT",1730019600,96.66,101.19,ESE,12,18,,71,-2.8,1.9,,,16100,1.6,4,,,,2.6,1.9
"2024-10-27 02:00:00 MDT",1730016000,96.77,101.31,ESE,12,17,28,69,-2.5,2.6,,,16100,1.6,4,,,,3.1,2.6
"2024-10-27 01:00:00 MDT",1730012400,96.79,101.33,ESE,11,22,27,67,-2.5,3,,,16100,1.6,4,,,,3.3,3
"2024-10-27 00:00:00 MDT",1730008800,96.93,101.49,ESE,12,18,30,68,-2.2,3.1,,,16100,1.7,4,,,,3.3,3
"2024-10-26 23:00:00 MDT",1730005200,96.95,101.52,ESE,11,21,,67,-2.4,3.1,,,16100,1.7,4,,,,3.3,3
"2024-10-26 22:00:00 MDT",1730001600,97.03,101.61,ESE,11,15,,65,-2.9,3.1,,,16100,1.7,4,,,,3.4,3
"2024-10-26 21:00:00 MDT",1729998000,97.08,101.67,E,10,17,28,63,-3.1,3.3,,,16100,1.7,4,,,,3.6,3.2
"2024-10-26 20:00:00 MDT",1729994400,97.18,101.78,ESE,11,22,,62,-3.1,3.5,,,16100,1.7,4,,,,3.5,2.8
"2024-10-26 19:00:00 MDT",1729990800,97.19,101.8,E,10,13,,66,-2.9,2.8,,,16100,1.7,4,,,,3.2,2.8
"2024-10-26 18:00:00 MDT",1729987200,97.23,101.84,E,9,17,,64,-3.1,3.1,,,16100,1.7,3,,,,3.7,3.1
"2024-10-26 17:00:00 MDT",1729983600,97.22,101.83,E,10,17,,61,-3.2,3.6,,,16100,1.7,4,,,,3.8,3.5
"2024-10-26 16:00:00 MDT",1729980000,97.25,101.86,E,9,17,30,60,-3.3,3.8,,,16100,1.7,4,,,,4.5,3.8
"2024-10-26 15:00:00 MDT",1729976400,97.29,101.89,E,8,18,,56,-3.6,4.4,,,16100,1.7,4,,,,4.5,3.8
"2024-10-26 14:00:00 MDT",1729972800,97.38,101.99,E,8,15,,59,-3.5,3.8,,,16100,1.6,4,,,,3.8,1.8
"2024-10-26 13:00:00 MDT",1729969200,97.44,102.05,E,9,18,28,65,-4.1,1.8,,,16100,1.5,4,,,,1.8,-0.2
"2024-10-26 12:00:00 MDT",1729965600,97.52,102.13,E,9,18,28,74,-4.5,-0.3,-5,,16100,1.3,4,,,,-0.3,-2.5
"2024-10-26 11:00:00 MDT",1729962000,97.57,102.2,E,9,18,,77,-6,-2.5,-8,,16100,1.3,4,,,,-2.5,-3.8
"2024-10-26 10:00:00 MDT",1729958400,97.56,102.19,E,9,17,28,81,-6.7,-3.8,-10,,16100,1.1,4,,,,-3.8,-5.3
"2024-10-26 09:00:00 MDT",1729954800,97.6,102.24,E,8,17,,84,-7.7,-5.4,-11,,16100,1,4,,,,-5.4,-6.6
"2024-10-26 08:00:00 MDT",1729951200,97.63,102.27,E,9,9,,86,-8.1,-6.1,-10,,16100,1,4,,,,-5.6,-7
"2024-10-26 07:00:00 MDT",1729947600,97.67,102.3,E,8,8,,91,-8.3,-7.1,-11,,16100,1,4,,,,-6.6,-8.1
"2024-10-26 06:00:00 MDT",1729944000,97.7,102.32,E,8,5,,87,-8.7,-6.8,-9,,16100,1,4,,,,-5.3,-9.1
"2024-10-26 05:00:00 MDT",1729940400,97.73,102.36,E,10,5,,88,-10.1,-8.5,-11,,16100,1,4,,,,-6.5,-8.9
"2024-10-26 04:00:00 MDT",1729936800,97.76,102.38,ENE,7,4,,88,-9.7,-8,-10,,16100,1.1,4,,,,-6.3,-8.4
"2024-10-26 03:00:00 MDT",1729933200,97.77,102.39,SE,13,8,,88,-8.6,-6.9,-11,,16100,1.2,4,,,,-5.2,-7.7
"2024-10-26 02:00:00 MDT",1729929600,97.78,102.41,ESE,12,5,,88,-9.6,-7.9,-11,,16100,1.3,4,,,,-4.2,-8
"2024-10-26 01:00:00 MDT",1729926000,97.78,102.4,E,8,5,,79,-7.3,-4.2,-6,,16100,1.4,4,,,,-2.3,-4.8
"2024-10-26 00:00:00 MDT",1729922400,97.79,102.41,NW,32,4,,73,-6.5,-2.3,-4,,16100,1.6,4,,,,-1.8,-3.7
"2024-10-25 23:00:00 MDT",1729918800,97.8,102.42,N,36,0,,74,-6.3,-2.2,,,16100,1.8,4,,,,-0.7,-4
"2024-10-25 22:00:00 MDT",1729915200,97.81,102.44,SW,22,4,,68,-6.5,-1.3,-3,,16100,2,4,,,,-0.8,-2.6
"2024-10-25 21:00:00 MDT",1729911600,97.78,102.41,S,19,13,,64,-7.1,-1.1,-5,,16100,2,4,,,,-0.1,-1.5
"2024-10-25 20:00:00 MDT",1729908000,97.76,102.38,S,19,15,,60,-6.8,0.1,,,16100,2.1,4,,,,2.6,-0.3
"2024-10-25 19:00:00 MDT",1729904400,97.75,102.36,SW,22,8,,52,-6.5,2.4,,,16100,2,4,,,,3.8,1.6
"2024-10-25 18:00:00 MDT",1729900800,97.75,102.36,WSW,25,8,,47,-6.5,3.8,,,16100,1.9,4,,,,5.8,3.8
"2024-10-25 17:00:00 MDT",1729897200,97.73,102.33,W,27,9,,43,-5.9,5.6,,,16100,1.8,4,,,,6.1,5.5
"2024-10-25 16:00:00 MDT",1729893600,97.72,102.31,W,28,18,,42,-5.9,6.1,,,16100,1.8,4,,,,6.3,5.3
"2024-10-25 15:00:00 MDT",1729890000,97.72,102.32,WNW,28,5,,49,-4.6,5.3,,,16100,1.7,4,,,,5.3,4.4
"2024-10-25 14:00:00 MDT",1729886400,97.72,102.32,WSW,25,9,,53,-4.3,4.5,,,16100,1.6,4,,,,4.5,3.2
"2024-10-25 13:00:00 MDT",1729882800,97.71,102.31,W,27,9,,57,-4.4,3.4,,,16100,1.5,4,,,,3.4,1.9
"2024-10-25 12:00:00 MDT",1729879200,97.69,102.3,WSW,24,13,,61,-4.7,2,,,16100,1.5,4,,,,2,0.3
"2024-10-25 11:00:00 MDT",1729875600,97.62,102.23,WSW,25,13,,69,-4.8,0.2,,,16100,1.6,4,,,,0.2,-1.8
"2024-10-25 10:00:00 MDT",1729872000,97.6,102.21,WSW,25,9,,78,-5.2,-1.8,-5,,16100,1.6,4,,,,-1.5,-2
"2024-10-25 09:00:00 MDT",1729868400,97.48,102.08,SW,22,17,28,77,-5.1,-1.6,-7,,16100,1.6,4,,,,-1.6,-2.3
"2024-10-25 08:00:00 MDT",1729864800,97.39,101.99,SW,22,18,,79,-5.4,-2.2,-8,,16100,,4,,,,-2.2,-2.6
"2024-10-25 07:00:00 MDT",1729861200,97.35,101.94,SW,23,17,,81,-5.4,-2.6,-8,,16100,,4,,,,-2.6,-3.6
"2024-10-25 06:00:00 MDT",1729857600,97.29,101.88,S,19,8,,84,-5.9,-3.6,-7,,16100,,4,,,,-3.1,-3.6
"2024-10-25 05:00:00 MDT",1729854000,97.25,101.83,SSW,21,9,,83,-5.6,-3.1,-7,,16100,,4,,,,-2.3,-3.1
"2024-10-25 04:00:00 MDT",1729850400,97.19,101.76,SW,22,13,,83,-5,-2.5,-7,,16100,,4,,,,-2.1,-2.8
"2024-10-25 03:00:00 MDT",1729846800,97.15,101.72,SW,22,13,,85,-4.9,-2.7,-7,,16100,,4,,,,-2.2,-3
"2024-10-25 02:00:00 MDT",1729843200,97.1,101.66,SW,22,9,,84,-4.5,-2.2,-6,,16100,,4,,,,-2.2,-2.7
"2024-10-25 01:00:00 MDT",1729839600,97.07,101.63,SW,22,11,,86,-4.2,-2.2,-6,,16100,,4,,,,-0.6,-2.5
"2024-10-25 00:00:00 MDT",1729836000,97,101.57,S,19,8,,84,-4.4,-2,-5,,16100,,4,,,,-0.4,-2
"2024-10-24 23:00:00 MDT",1729832400,96.99,101.56,WSW,24,4,,80,-3.7,-0.6,-2,,16100,,4,,,,0.5,-0.6
"2024-10-24 22:00:00 MDT",1729828800,96.95,101.52,SW,22,11,,76,-3.3,0.5,,,16100,,4,,,,0.8,0.5
"2024-10-24 21:00:00 MDT",1729825200,96.91,101.48,SW,22,13,,73,-3.6,0.6,,,16100,,4,,,,1.5,0.5
"2024-10-24 20:00:00 MDT",1729821600,96.85,101.41,SW,23,17,28,59,-5.5,1.6,,,16100,,4,,,,2.5,1.6
"2024-10-24 19:00:00 MDT",1729818000,96.81,101.37,WSW,25,17,,53,-6.2,2.4,,,16100,,4,,,,3.6,2.1
"2024-10-24 18:00:00 MDT",1729814400,96.77,101.32,WSW,25,13,,47,-6.7,3.6,,,16100,,4,,,,5.9,3.5
"2024-10-24 17:00:00 MDT",1729810800,96.73,101.26,WNW,29,18,32,43,-5.7,5.8,,,16100,,4,,,,6.4,5.8
"2024-10-24 16:00:00 MDT",1729807200,96.68,101.21,W,28,26,39,43,-5.4,6.3,,,16100,,4,,,,6.4,6.1
"2024-10-24 15:00:00 MDT",1729803600,96.65,101.17,W,28,26,37,46,-4.6,6.2,,,16100,1.9,4,,,,6.2,5.9
"2024-10-24 14:00:00 MDT",1729800000,96.58,101.1,WNW,29,34,46,46,-4.8,6,,,16100,1.8,3,,,,6.2,5.5
"2024-10-24 13:00:00 MDT",1729796400,96.56,101.08,W,26,17,32,56,-2.6,5.5,,,16100,1.8,4,,,,5.5,3.8
"2024-10-24 12:00:00 MDT",1729792800,96.55,101.08,W,26,17,,62,-2.8,3.8,,,16100,1.7,4,,,,3.8,2.5
"2024-10-24 11:00:00 MDT",1729789200,96.51,101.04,WSW,24,15,,70,-2.6,2.4,,,16100,1.7,4,,,,2.4,1
"2024-10-24 10:00:00 MDT",1729785600,96.46,101,SW,23,15,,75,-3,0.9,,,16100,1.7,4,,,,1,0
"2024-10-24 09:00:00 MDT",1729782000,96.43,100.97,WSW,25,11,,80,-3,0,-4,,16100,1.7,4,,,,0.6,0
"2024-10-24 08:00:00 MDT",1729778400,96.37,100.9,WSW,24,17,,78,-2.9,0.5,,,16100,,4,,,,0.7,0.3
"2024-10-24 07:00:00 MDT",1729774800,96.32,100.85,SW,23,15,,78,-3.1,0.3,,,16100,,4,,,,0.8,0.3
"2024-10-24 06:00:00 MDT",1729771200,96.29,100.81,WSW,24,15,,77,-2.9,0.8,,,16100,,4,,,,0.8,0.6
"2024-10-24 05:00:00 MDT",1729767600,96.26,100.78,SW,23,13,,77,-2.8,0.8,,,16100,,4,,,,1,0.7
"2024-10-24 04:00:00 MDT",1729764000,96.24,100.76,SW,22,15,,76,-2.7,1,,,16100,,4,,,,1.6,0.9
"2024-10-24 03:00:00 MDT",1729760400,96.24,100.75,SW,22,17,,75,-2.4,1.6,,,16100,,4,,,,2,1.6
"2024-10-24 02:00:00 MDT",1729756800,96.25,100.76,SW,22,18,,73,-2.3,2,,,16100,,4,,,,2.2,1.9
"2024-10-24 01:00:00 MDT",1729753200,96.25,100.76,SW,22,15,,74,-2.3,1.9,,,16100,,4,,,,1.9,1.5
"2024-10-24 00:00:00 MDT",1729749600,96.28,100.8,WSW,24,18,,76,-2.3,1.5,,,16100,,4,,,,1.9,1.3
"2024-10-23 23:00:00 MDT",1729746000,96.32,100.84,SW,22,15,,77,-2,1.6,,,16100,,4,,,,2.5,1.6
"2024-10-23 22:00:00 MDT",1729742400,96.35,100.87,SW,22,13,,73,-1.9,2.5,,,16100,,4,,,,2.9,2.5
"2024-10-23 21:00:00 MDT",1729738800,96.36,100.89,SSW,21,13,,74,-1.3,2.9,,,16100,,4,,,,3,2.7
"2024-10-23 20:00:00 MDT",1729735200,96.41,100.94,SW,22,9,,75,-1,3,,,16100,,4,,,,3.5,3
"2024-10-23 19:00:00 MDT",1729731600,96.41,100.94,SW,22,11,,73,-0.9,3.5,,,16100,,4,,,,3.9,3.4
"2024-10-23 18:00:00 MDT",1729728000,96.41,100.93,SW,22,15,,72,-0.8,3.8,,,16100,,4,,,,4.4,3.8
"2024-10-23 17:00:00 MDT",1729724400,96.41,100.93,SW,23,17,,69,-0.9,4.3,,,16100,,4,,,,4.4,4.1
"2024-10-23 16:00:00 MDT",1729720800,96.44,100.96,WSW,24,9,,67,-1.2,4.4,,,16100,,3,,,,5.1,4.2
"2024-10-23 15:00:00 MDT",1729717200,96.46,100.98,WSW,24,9,,64,-1.4,4.8,,,16100,1.9,4,,,,5.2,4.8
"2024-10-23 14:00:00 MDT",1729713600,96.47,100.99,WSW,24,21,,60,-2,5.1,,,16100,1.9,4,,,,5.6,4.8
"2024-10-23 13:00:00 MDT",1729710000,96.51,101.03,W,27,11,,62,-1.8,4.9,,,16100,,4,,,,5,3.8
"2024-10-23 12:00:00 MDT",1729706400,96.52,101.04,W,26,21,,64,-2.4,3.8,,,16100,,4,,,,3.8,3.1
"2024-10-23 11:00:00 MDT",1729702800,96.5,101.03,W,28,21,,66,-2.5,3.2,,,16100,1.8,4,,,,3.2,2.1
"2024-10-23 10:00:00 MDT",1729699200,96.47,101,W,27,15,,69,-2.9,2.1,,,16100,,4,,,,2.1,0.5
"2024-10-23 09:00:00 MDT",1729695600,96.43,100.97,WSW,25,17,,74,-3.5,0.6,,,16100,,4,,,,0.7,0
"2024-10-23 08:00:00 MDT",1729692000,96.37,100.91,WSW,25,24,,76,-3.3,0.5,,,16100,,4,,,,1.3,0.3
"2024-10-23 07:00:00 MDT",1729688400,96.28,100.81,WSW,25,26,37,73,-3.1,1.2,,,16100,,4,,,,1.9,1.2
"2024-10-23 06:00:00 MDT",1729684800,96.18,100.7,WSW,25,34,45,71,-2.9,1.8,,,16100,,4,,,,2,1.5
"2024-10-23 05:00:00 MDT",1729681200,96.15,100.67,WSW,25,34,,72,-2.8,1.7,,,16100,,4,,,,1.8,1.3
"2024-10-23 04:00:00 MDT",1729677600,96.13,100.65,WSW,25,32,41,73,-2.6,1.7,,,16100,,4,,,,2.4,1.7
"2024-10-23 03:00:00 MDT",1729674000,96.06,100.58,WSW,25,30,41,73,-2.1,2.3,,,16100,,4,,,,2.4,2.1
"2024-10-23 02:00:00 MDT",1729670400,95.99,100.51,WSW,25,34,,74,-1.9,2.3,,,16100,,4,,,,2.6,2.1
"2024-10-23 01:00:00 MDT",1729666800,95.97,100.49,WSW,24,30,43,74,-1.9,2.3,,,16100,,4,,,,2.5,2.3
"2024-10-23 00:00:00 MDT",1729663200,96,100.53,WSW,25,15,,72,-2,2.5,,,16100,,4,,,,2.5,1.8
"2024-10-22 23:00:00 MDT",1729659600,96.04,100.57,WSW,24,15,32,74,-2.3,1.9,,,16100,,4,,,,2,1.6
"2024-10-22 22:00:00 MDT",1729656000,96.07,100.61,SW,23,21,,75,-2.3,1.7,,,16100,,4,,,,1.7,1.5
"2024-10-22 21:00:00 MDT",1729652400,96.09,100.64,SW,23,26,35,75,-2.4,1.6,,,16100,,4,,,,1.6,1.4
"2024-10-22 20:00:00 MDT",1729648800,96.24,100.8,SW,23,17,28,75,-2.5,1.4,,,16100,,4,,,,1.5,1.1
"2024-10-22 19:00:00 MDT",1729645200,96.33,100.89,SW,22,15,,78,-2.3,1.1,,,16100,,3,,,,1.2,0.8
"2024-10-22 18:00:00 MDT",1729641600,96.43,101,S,18,9,,80,-2.2,0.9,,,16100,,4,,,,1.7,0.9
"2024-10-22 17:00:00 MDT",1729638000,96.49,101.06,SSW,21,17,,73,-2.5,1.8,,,16100,,4,,,,2,1.4
"2024-10-22 16:00:00 MDT",1729634400,96.54,101.11,SSW,21,15,,73,-3,1.3,,,16100,1.6,4,,,,1.3,0.7
"2024-10-22 15:00:00 MDT",1729630800,96.62,101.2,SW,23,17,,75,-3.2,0.7,,,16100,1.6,4,,,,0.7,-0.2
"2024-10-22 14:00:00 MDT",1729627200,96.73,101.32,SW,23,18,,73,-4.4,0,-5,,16100,1.6,3,,,,0,-1.3
"2024-10-22 13:00:00 MDT",1729623600,96.82,101.42,SW,23,15,,74,-5.3,-1.3,-6,,16100,1.6,3,,,,-1.2,-2.5
"2024-10-22 12:00:00 MDT",1729620000,96.9,101.51,SW,23,28,33,78,-6,-2.6,-10,,16100,1.6,3,,,,-2.4,-2.8
"2024-10-22 11:00:00 MDT",1729616400,97.03,101.64,SW,23,15,,81,-5.7,-2.8,-8,,16100,1.6,4,,,,-2.8,-3.5
"2024-10-22 10:00:00 MDT",1729612800,97.16,101.78,SW,22,13,,81,-6.2,-3.5,-8,,16100,1.6,4,,,,-3.5,-4.5
"2024-10-22 09:00:00 MDT",1729609200,97.19,101.82,SSW,20,9,,84,-6.8,-4.5,-8,,16100,1.7,4,,,,-4.5,-4.7
"2024-10-22 08:00:00 MDT",1729605600,97.27,101.9,SW,22,8,,82,-7.2,-4.6,-8,,16100,,4,,,,-4.6,-5
"2024-10-22 07:00:00 MDT",1729602000,97.24,101.87,SSW,20,15,,83,-7.4,-4.9,-10,,16100,,4,,,,-4.9,-5.2
"2024-10-22 06:00:00 MDT",1729598400,97.31,101.94,SSW,20,11,,84,-7.5,-5.2,-10,,16100,1.5,4,,,,-5.1,-5.3
"2024-10-22 05:00:00 MDT",1729594800,97.39,102.03,SW,22,13,,84,-7.6,-5.3,-10,,16100,1.5,4,,,,-5.1,-5.4
"2024-10-22 04:00:00 MDT",1729591200,97.45,102.09,SW,22,9,,87,-7.2,-5.4,-9,,16100,1.6,4,,,,-5.2,-5.5
"2024-10-22 03:00:00 MDT",1729587600,97.49,102.13,SW,23,8,,84,-7.6,-5.2,-9,,16100,1.6,4,,,,-4.9,-5.3
"2024-10-22 02:00:00 MDT",1729584000,97.53,102.17,SW,23,11,,83,-7.8,-5.3,-10,,16100,1.6,4,,,,-4.9,-5.3
"2024-10-22 01:00:00 MDT",1729580400,97.58,102.22,W,27,18,,79,-8,-4.9,-11,,16100,1.6,4,,,,-4.5,-5.1
"2024-10-22 00:00:00 MDT",1729576800,97.62,102.26,W,27,15,,77,-8.1,-4.7,-10,,16100,1.6,4,,,,-4.3,-4.9
"2024-10-21 23:00:00 MDT",1729573200,97.62,102.26,W,28,15,,74,-8.3,-4.4,-10,,16100,1.6,4,,,,-3.9,-4.4
"2024-10-21 22:00:00 MDT",1729569600,97.61,102.25,W,28,13,,78,-7.3,-4,-9,,16100,1.6,4,,,,-3.4,-4.3
"2024-10-21 21:00:00 MDT",1729566000,97.63,102.27,WSW,25,8,,79,-7.4,-4.3,-8,,16100,1.6,4,,,,-3.6,-4.4
"2024-10-21 20:00:00 MDT",1729562400,97.68,102.32,W,28,13,,78,-6.9,-3.6,-8,,16100,1.7,4,,,,-3.2,-3.6
"2024-10-21 19:00:00 MDT",1729558800,97.65,102.29,W,26,9,,86,-5.4,-3.3,-7,,16100,1.7,4,,,,-3.3,-3.7
"2024-10-21 18:00:00 MDT",1729555200,97.63,102.27,WNW,29,4,,84,-5.8,-3.5,-5,,16100,1.8,4,,,,-3.3,-3.5
"2024-10-21 17:00:00 MDT",1729551600,97.63,102.26,NNW,34,9,,81,-6.2,-3.4,-7,,16100,1.8,4,,,,-3.3,-3.4
"2024-10-21 16:00:00 MDT",1729548000,97.67,102.3,N,35,13,,78,-6.7,-3.4,-8,,16100,1.7,3,,,,-3.2,-3.8
"2024-10-21 15:00:00 MDT",1729544400,97.63,102.26,NW,32,18,,81,-6.3,-3.5,-9,,16100,1.7,4,,,,-3.3,-3.7
"2024-10-21 14:00:00 MDT",1729540800,97.59,102.21,NW,32,22,,89,-5.1,-3.6,-10,,16100,1.6,4,,,,-3.1,-3.6
"2024-10-21 13:00:00 MDT",1729537200,97.57,102.19,NNW,34,18,28,88,-5.2,-3.5,-9,,16100,1.5,4,,,,-3.2,-3.5
"2024-10-21 12:00:00 MDT",1729533600,97.52,102.14,NNW,33,22,,87,-5.2,-3.3,-10,,16100,1.5,4,,,,-3.2,-3.3
"2024-10-21 11:00:00 MDT",1729530000,97.47,102.09,NNW,34,24,,88,-5,-3.3,-10,,12900,1.6,4,,,,-3.3,-3.5
"2024-10-21 10:00:00 MDT",1729526400,97.42,102.03,NNW,33,28,,90,-4.8,-3.4,-11,,3200,1.6,4,,,,-3.4,-3.5
"2024-10-21 09:00:00 MDT",1729522800,97.34,101.95,NNW,33,26,,90,-4.9,-3.5,-11,,4000,1.5,4,,,,-3.1,-3.5
"2024-10-21 08:00:00 MDT",1729519200,97.23,101.83,NNW,34,24,,92,-4.2,-3.1,-10,,3200,1.5,4,,,,-2.9,-3.1
"2024-10-21 07:00:00 MDT",1729515600,97.14,101.73,NNW,33,18,30,94,-3.7,-2.9,-9,,2000,1.4,4,,,,-2.8,-3
"2024-10-21 06:00:00 MDT",1729512000,97.05,101.63,NNW,33,24,30,93,-3.8,-2.8,-9,,2000,1.3,4,,,,-2.4,-2.8
"2024-10-21 05:00:00 MDT",1729508400,96.96,101.53,NNW,33,24,,97,-2.8,-2.4,-9,,1600,1.2,4,,,,-1.6,-2.4
"2024-10-21 04:00:00 MDT",1729504800,96.9,101.47,NW,32,18,,98,-1.9,-1.6,-7,,1600,1,4,,,,-1,-1.6
"2024-10-21 03:00:00 MDT",1729501200,96.84,101.4,NNW,33,17,,98,-1.3,-1,-6,,2000,1,4,,,,-0.6,-1
"2024-10-21 02:00:00 MDT",1729497600,96.81,101.37,NNW,33,13,,98,-0.8,-0.5,-5,,800,1,,,,,-0.2,-0.5
"2024-10-21 01:00:00 MDT",1729494000,96.79,101.35,N,35,11,,98,-0.5,-0.2,-4,,2400,1,4,,,,-0.1,-0.3
"2024-10-21 00:00:00 MDT",1729490400,96.77,101.33,N,36,9,,98,-0.3,0,-3,,2000,1,4,,,,0,-0.2
"2024-10-20 23:00:00 MDT",1729486800,96.82,101.39,N,36,9,,98,-0.5,-0.2,-3,,2000,1.1,4,,,,0,-0.2
"2024-10-20 22:00:00 MDT",1729483200,96.83,101.41,NNE,3,9,,98,-0.3,0,-3,,2000,1.1,4,,,,0.1,-0.1
"2024-10-20 21:00:00 MDT",1729479600,96.86,101.44,NNE,3,9,,97,-0.4,0,-3,,1200,1.2,4,,,,0.6,0
"2024-10-20 20:00:00 MDT",1729476000,96.86,101.43,E,8,5,,93,-0.3,0.7,,,4800,1.2,4,,,,1.3,0.7
"2024-10-20 19:00:00 MDT",1729472400,96.88,101.45,E,8,11,,89,-0.3,1.3,,,16100,1.3,4,,,,1.9,1.2
"2024-10-20 18:00:00 MDT",1729468800,96.94,101.51,E,8,11,,80,-1.2,1.9,,,16100,1.4,4,,,,2.6,1.9
"2024-10-20 17:00:00 MDT",1729465200,97,101.57,E,9,13,,73,-1.8,2.6,,,16100,1.4,4,,,,2.8,2.5
"2024-10-20 16:00:00 MDT",1729461600,97.06,101.63,E,10,5,,73,-1.8,2.6,,,16100,1.4,4,,,,2.6,2.1
"2024-10-20 15:00:00 MDT",1729458000,97.06,101.63,E,8,8,,74,-1.9,2.3,,,16100,1.4,4,,,,2.3,1.6
"2024-10-20 14:00:00 MDT",1729454400,97.13,101.7,N,1,5,,76,-1.9,1.8,,,16100,1.5,4,,,,2,0.9
"2024-10-20 13:00:00 MDT",1729450800,97.19,101.76,SSW,21,5,,79,-2.1,1.1,,,16100,1.5,4,,,,1.1,0.1
"2024-10-20 12:00:00 MDT",1729447200,97.12,101.69,WSW,24,4,,81,-2.7,0.2,,,16100,1.5,4,,,,0.3,-0.7
"2024-10-20 11:00:00 MDT",1729443600,97.13,101.71,W,27,5,,86,-2.8,-0.7,-2,,16100,,4,,,,-0.6,-1.5
"2024-10-20 10:00:00 MDT",1729440000,97.11,101.69,NW,31,11,,89,-3,-1.4,-5,,16100,1.5,4,,,,-1.4,-1.7
"2024-10-20 09:00:00 MDT",1729436400,97.08,101.66,NNW,33,15,,90,-3,-1.6,-6,,16100,1.5,4,,,,-1.3,-1.6
"2024-10-20 08:00:00 MDT",1729432800,97.01,101.58,N,35,18,,89,-2.9,-1.3,-7,,14500,1.4,4,,,,-1,-1.3
"2024-10-20 07:00:00 MDT",1729429200,96.93,101.49,NNW,33,18,,91,-2.3,-1,-6,,16100,1.4,4,,,,-0.7,-1
"2024-10-20 06:00:00 MDT",1729425600,96.85,101.4,NW,31,15,,93,-1.7,-0.7,-5,,16100,1.3,4,,,,-0.4,-0.7
"2024-10-20 05:00:00 MDT",1729422000,96.8,101.34,NNW,33,15,,97,-0.8,-0.4,-5,,16100,1.2,4,,,,0.2,-0.4
"2024-10-20 04:00:00 MDT",1729418400,96.71,101.24,NW,31,17,,98,-0.1,0.2,,,800,1.1,,,,,0.7,0.2
